tenor,maturityDate,value,valuationDate,currency,instrument,settlementDate,period,startDate,convexityAdjustment
2W,,0.1202,2022-10-10,TRY,OIS,2D,1D,,
2W,,0.1209,2022-10-07,TRY,OIS,2D,1D,,
2W,,0.1210001,2022-10-06,TRY,OIS,2D,1D,,
2W,,0.121,2022-10-05,TRY,OIS,2D,1D,,
2W,,0.121,2022-10-04,TRY,OIS,2D,1D,,
2W,,0.121,2022-10-03,TRY,OIS,2D,1D,,
2W,,0.12,2022-09-30,TRY,OIS,2D,1D,,
2W,,0.1217,2022-09-29,TRY,OIS,2D,1D,,
2W,,0.1219,2022-09-28,TRY,OIS,2D,1D,,
2W,,0.12,2022-09-27,TRY,OIS,2D,1D,,
2W,,0.1201,2022-09-26,TRY,OIS,2D,1D,,
2W,,0.12,2022-09-23,TRY,OIS,2D,1D,,
2W,,0.12,2022-09-22,TRY,OIS,2D,1D,,
2W,,0.128,2022-09-21,TRY,OIS,2D,1D,,
2W,,0.1285,2022-09-20,TRY,OIS,2D,1D,,
2W,,0.1305,2022-09-19,TRY,OIS,2D,1D,,
2W,,0.1305,2022-09-16,TRY,OIS,2D,1D,,
2W,,0.1305,2022-09-15,TRY,OIS,2D,1D,,
2W,,0.1301,2022-09-14,TRY,OIS,2D,1D,,
2W,,0.1301999999999999,2022-09-13,TRY,OIS,2D,1D,,
2W,,0.1315,2022-09-12,TRY,OIS,2D,1D,,
2W,,0.1324,2022-09-09,TRY,OIS,2D,1D,,
2W,,0.1325,2022-09-08,TRY,OIS,2D,1D,,
2W,,0.1335,2022-09-07,TRY,OIS,2D,1D,,
2W,,0.1328,2022-09-06,TRY,OIS,2D,1D,,
2W,,0.1328,2022-09-05,TRY,OIS,2D,1D,,
2W,,0.1328,2022-09-02,TRY,OIS,2D,1D,,
2W,,0.1335,2022-09-01,TRY,OIS,2D,1D,,
2W,,0.1335,2022-08-31,TRY,OIS,2D,1D,,
2W,,0.1336999999999999,2022-08-30,TRY,OIS,2D,1D,,
2W,,0.1336999999999999,2022-08-26,TRY,OIS,2D,1D,,
2W,,0.1336999999999999,2022-08-25,TRY,OIS,2D,1D,,
2W,,0.1336999999999999,2022-08-24,TRY,OIS,2D,1D,,
2W,,0.1336999999999999,2022-08-23,TRY,OIS,2D,1D,,
2W,,0.1336999999999999,2022-08-22,TRY,OIS,2D,1D,,
2W,,0.135,2022-08-19,TRY,OIS,2D,1D,,
2W,,0.1465,2022-08-18,TRY,OIS,2D,1D,,
2W,,0.1484,2022-08-17,TRY,OIS,2D,1D,,
2W,,0.1471,2022-08-16,TRY,OIS,2D,1D,,
2W,,0.1465,2022-08-15,TRY,OIS,2D,1D,,
2W,,0.1465,2022-08-12,TRY,OIS,2D,1D,,
2W,,0.1465,2022-08-11,TRY,OIS,2D,1D,,
2W,,0.1465,2022-08-10,TRY,OIS,2D,1D,,
2W,,0.1465,2022-08-09,TRY,OIS,2D,1D,,
2W,,0.1465,2022-08-08,TRY,OIS,2D,1D,,
2W,,0.1465,2022-08-05,TRY,OIS,2D,1D,,
2W,,0.1465,2022-08-04,TRY,OIS,2D,1D,,
2W,,0.1465,2022-08-03,TRY,OIS,2D,1D,,
2W,,0.1465,2022-08-02,TRY,OIS,2D,1D,,
2W,,0.1465,2022-08-01,TRY,OIS,2D,1D,,
2W,,0.1465,2022-07-29,TRY,OIS,2D,1D,,
2W,,0.1465,2022-07-28,TRY,OIS,2D,1D,,
2W,,0.1465,2022-07-27,TRY,OIS,2D,1D,,
2W,,0.1464999,2022-07-26,TRY,OIS,2D,1D,,
2W,,0.1465,2022-07-25,TRY,OIS,2D,1D,,
2W,,0.1479,2022-07-22,TRY,OIS,2D,1D,,
2W,,0.1503999999999999,2022-07-21,TRY,OIS,2D,1D,,
2W,,0.1545,2022-07-20,TRY,OIS,2D,1D,,
2W,,0.1465,2022-07-19,TRY,OIS,2D,1D,,
2W,,0.1542,2022-07-18,TRY,OIS,2D,1D,,
2W,,0.1465,2022-07-15,TRY,OIS,2D,1D,,
2W,,0.1465,2022-07-14,TRY,OIS,2D,1D,,
2W,,0.1465,2022-07-13,TRY,OIS,2D,1D,,
2W,,0.1465,2022-07-12,TRY,OIS,2D,1D,,
2W,,0.1465,2022-07-08,TRY,OIS,2D,1D,,
2W,,0.1465,2022-07-07,TRY,OIS,2D,1D,,
2W,,0.1465,2022-07-06,TRY,OIS,2D,1D,,
2W,,0.1465,2022-07-05,TRY,OIS,2D,1D,,
2W,,0.145,2022-07-04,TRY,OIS,2D,1D,,
2W,,0.145,2022-07-01,TRY,OIS,2D,1D,,
2W,,0.145,2022-06-30,TRY,OIS,2D,1D,,
2W,,0.145,2022-06-29,TRY,OIS,2D,1D,,
2W,,0.1454,2022-06-28,TRY,OIS,2D,1D,,
2W,,0.1514,2022-06-27,TRY,OIS,2D,1D,,
2W,,0.1515,2022-06-24,TRY,OIS,2D,1D,,
2W,,0.1538,2022-06-23,TRY,OIS,2D,1D,,
2W,,0.1539,2022-06-22,TRY,OIS,2D,1D,,
2W,,0.1551,2022-06-21,TRY,OIS,2D,1D,,
2W,,0.155,2022-06-20,TRY,OIS,2D,1D,,
2W,,0.1516,2022-06-17,TRY,OIS,2D,1D,,
2W,,0.1516,2022-06-16,TRY,OIS,2D,1D,,
2W,,0.1513,2022-06-15,TRY,OIS,2D,1D,,
2W,,0.1513,2022-06-14,TRY,OIS,2D,1D,,
2W,,0.1513,2022-06-13,TRY,OIS,2D,1D,,
2W,,0.145,2022-06-10,TRY,OIS,2D,1D,,
2W,,0.145,2022-06-09,TRY,OIS,2D,1D,,
2W,,0.145,2022-06-08,TRY,OIS,2D,1D,,
2W,,0.145,2022-06-07,TRY,OIS,2D,1D,,
2W,,0.145,2022-06-06,TRY,OIS,2D,1D,,
2W,,0.145,2022-06-03,TRY,OIS,2D,1D,,
2W,,0.145,2022-06-02,TRY,OIS,2D,1D,,
2W,,0.145,2022-06-01,TRY,OIS,2D,1D,,
2W,,0.145,2022-05-31,TRY,OIS,2D,1D,,
2W,,0.1459,2022-05-27,TRY,OIS,2D,1D,,
2W,,0.1475,2022-05-26,TRY,OIS,2D,1D,,
2W,,0.1614999999999999,2022-05-25,TRY,OIS,2D,1D,,
2W,,0.1514,2022-05-24,TRY,OIS,2D,1D,,
2W,,0.1555,2022-05-23,TRY,OIS,2D,1D,,
2W,,0.1559,2022-05-20,TRY,OIS,2D,1D,,
2W,,0.156,2022-05-19,TRY,OIS,2D,1D,,
2W,,0.156,2022-05-18,TRY,OIS,2D,1D,,
2W,,0.1553,2022-05-17,TRY,OIS,2D,1D,,
2W,,0.153,2022-05-16,TRY,OIS,2D,1D,,
2W,,0.144,2022-05-13,TRY,OIS,2D,1D,,
2W,,0.144,2022-05-12,TRY,OIS,2D,1D,,
2W,,0.1439999,2022-05-11,TRY,OIS,2D,1D,,
2W,,0.144,2022-05-10,TRY,OIS,2D,1D,,
2W,,0.144,2022-05-09,TRY,OIS,2D,1D,,
2W,,0.1460001,2022-05-06,TRY,OIS,2D,1D,,
2W,,0.146,2022-05-05,TRY,OIS,2D,1D,,
2W,,0.146,2022-05-04,TRY,OIS,2D,1D,,
2W,,0.146,2022-05-03,TRY,OIS,2D,1D,,
2W,,0.1455,2022-04-29,TRY,OIS,2D,1D,,
2W,,0.1455,2022-04-28,TRY,OIS,2D,1D,,
2W,,0.1455,2022-04-27,TRY,OIS,2D,1D,,
2W,,0.1455,2022-04-26,TRY,OIS,2D,1D,,
2W,,0.146,2022-04-25,TRY,OIS,2D,1D,,
2W,,0.146,2022-04-22,TRY,OIS,2D,1D,,
2W,,0.1455,2022-04-21,TRY,OIS,2D,1D,,
2W,,0.1435,2022-04-20,TRY,OIS,2D,1D,,
2W,,0.1429,2022-04-19,TRY,OIS,2D,1D,,
2W,,0.1444,2022-04-18,TRY,OIS,2D,1D,,
2W,,0.1444,2022-04-15,TRY,OIS,2D,1D,,
2W,,0.1444001,2022-04-14,TRY,OIS,2D,1D,,
2W,,0.14,2022-04-13,TRY,OIS,2D,1D,,
2W,,0.14,2022-04-12,TRY,OIS,2D,1D,,
2W,,0.14,2022-04-11,TRY,OIS,2D,1D,,
2W,,0.145,2022-04-08,TRY,OIS,2D,1D,,
2W,,0.1435,2022-04-07,TRY,OIS,2D,1D,,
2W,,0.1436,2022-04-06,TRY,OIS,2D,1D,,
2W,,0.1441,2022-04-05,TRY,OIS,2D,1D,,
2W,,0.1432,2022-04-04,TRY,OIS,2D,1D,,
2W,,0.142,2022-04-01,TRY,OIS,2D,1D,,
2W,,0.1427999999999999,2022-03-31,TRY,OIS,2D,1D,,
2W,,0.1427999999999999,2022-03-30,TRY,OIS,2D,1D,,
2W,,0.1424,2022-03-29,TRY,OIS,2D,1D,,
2W,,0.1424,2022-03-28,TRY,OIS,2D,1D,,
2W,,0.146,2022-03-25,TRY,OIS,2D,1D,,
2W,,0.146,2022-03-24,TRY,OIS,2D,1D,,
2W,,0.146,2022-03-23,TRY,OIS,2D,1D,,
2W,,0.1422,2022-03-22,TRY,OIS,2D,1D,,
2W,,0.1422,2022-03-21,TRY,OIS,2D,1D,,
2W,,0.1446,2022-03-18,TRY,OIS,2D,1D,,
2W,,0.1449,2022-03-17,TRY,OIS,2D,1D,,
2W,,0.1617,2022-03-16,TRY,OIS,2D,1D,,
2W,,0.1603,2022-03-15,TRY,OIS,2D,1D,,
2W,,0.1621,2022-03-14,TRY,OIS,2D,1D,,
2W,,0.15,2022-03-11,TRY,OIS,2D,1D,,
2W,,0.1491,2022-03-10,TRY,OIS,2D,1D,,
2W,,0.1491,2022-03-09,TRY,OIS,2D,1D,,
2W,,0.15,2022-03-08,TRY,OIS,2D,1D,,
2W,,0.144,2022-03-07,TRY,OIS,2D,1D,,
2W,,0.1476,2022-03-04,TRY,OIS,2D,1D,,
2W,,0.1459,2022-03-03,TRY,OIS,2D,1D,,
2W,,0.145,2022-03-02,TRY,OIS,2D,1D,,
2W,,0.1442999999999999,2022-03-01,TRY,OIS,2D,1D,,
2W,,0.1442999999999999,2022-02-28,TRY,OIS,2D,1D,,
2W,,0.1427999999999999,2022-02-25,TRY,OIS,2D,1D,,
2W,,0.15,2022-02-24,TRY,OIS,2D,1D,,
2W,,0.1415,2022-02-23,TRY,OIS,2D,1D,,
2W,,0.1415,2022-02-22,TRY,OIS,2D,1D,,
2W,,0.1415,2022-02-21,TRY,OIS,2D,1D,,
2W,,0.141,2022-02-18,TRY,OIS,2D,1D,,
2W,,0.1402999999999999,2022-02-17,TRY,OIS,2D,1D,,
2W,,0.141,2022-02-16,TRY,OIS,2D,1D,,
2W,,0.141,2022-02-15,TRY,OIS,2D,1D,,
2W,,0.141,2022-02-14,TRY,OIS,2D,1D,,
2W,,0.141,2022-02-11,TRY,OIS,2D,1D,,
2W,,0.141,2022-02-10,TRY,OIS,2D,1D,,
2W,,0.143,2022-02-09,TRY,OIS,2D,1D,,
2W,,0.143,2022-02-08,TRY,OIS,2D,1D,,
2W,,0.1421,2022-02-07,TRY,OIS,2D,1D,,
2W,,0.1422001,2022-02-04,TRY,OIS,2D,1D,,
2W,,0.143,2022-02-03,TRY,OIS,2D,1D,,
2W,,0.1429,2022-02-02,TRY,OIS,2D,1D,,
2W,,0.1414,2022-02-01,TRY,OIS,2D,1D,,
2W,,0.1419,2022-01-31,TRY,OIS,2D,1D,,
2W,,0.1424,2022-01-28,TRY,OIS,2D,1D,,
2W,,0.1433,2022-01-27,TRY,OIS,2D,1D,,
2W,,0.142,2022-01-21,TRY,OIS,2D,1D,,
2W,,0.144,2022-01-20,TRY,OIS,2D,1D,,
2W,,0.1431,2022-01-19,TRY,OIS,2D,1D,,
2W,,0.143,2022-01-18,TRY,OIS,2D,1D,,
2W,,0.141,2022-01-17,TRY,OIS,2D,1D,,
2W,,0.1437,2022-01-14,TRY,OIS,2D,1D,,
2W,,0.1425,2022-01-13,TRY,OIS,2D,1D,,
2W,,0.1465,2022-01-12,TRY,OIS,2D,1D,,
2W,,0.1477,2022-01-11,TRY,OIS,2D,1D,,
2W,,0.1442,2022-01-07,TRY,OIS,2D,1D,,
2W,,0.144,2022-01-05,TRY,OIS,2D,1D,,
2W,,0.1448,2022-01-04,TRY,OIS,2D,1D,,
2W,,0.1514,2021-12-31,TRY,OIS,2D,1D,,
2W,,0.1524,2021-12-30,TRY,OIS,2D,1D,,
2W,,0.1524,2021-12-29,TRY,OIS,2D,1D,,
2W,,0.1519,2021-12-28,TRY,OIS,2D,1D,,
2W,,0.1528999999999999,2021-12-24,TRY,OIS,2D,1D,,
2W,,0.1519,2021-12-23,TRY,OIS,2D,1D,,
2W,,0.1433,2021-12-22,TRY,OIS,2D,1D,,
2W,,0.1458,2021-12-21,TRY,OIS,2D,1D,,
2W,,0.1675,2021-12-20,TRY,OIS,2D,1D,,
2W,,0.1519,2021-12-17,TRY,OIS,2D,1D,,
2W,,0.1489,2021-12-16,TRY,OIS,2D,1D,,
2W,,0.1481,2021-12-15,TRY,OIS,2D,1D,,
2W,,0.1484,2021-12-14,TRY,OIS,2D,1D,,
2W,,0.1515,2021-12-10,TRY,OIS,2D,1D,,
2W,,0.1474,2021-12-09,TRY,OIS,2D,1D,,
2W,,0.15,2021-12-08,TRY,OIS,2D,1D,,
2W,,0.151,2021-12-07,TRY,OIS,2D,1D,,
2W,,0.1614999999999999,2021-12-03,TRY,OIS,2D,1D,,
2W,,0.1562,2021-12-02,TRY,OIS,2D,1D,,
2W,,0.149,2021-11-30,TRY,OIS,2D,1D,,
2W,,0.149,2021-11-29,TRY,OIS,2D,1D,,
2W,,0.15,2021-11-26,TRY,OIS,2D,1D,,
2W,,0.151,2021-11-24,TRY,OIS,2D,1D,,
2W,,0.151,2021-11-23,TRY,OIS,2D,1D,,
2W,,0.1565,2021-11-18,TRY,OIS,2D,1D,,
2W,,0.1525,2021-11-17,TRY,OIS,2D,1D,,
2W,,0.1535,2021-11-16,TRY,OIS,2D,1D,,
2W,,0.152,2021-11-12,TRY,OIS,2D,1D,,
2W,,0.1547,2021-11-11,TRY,OIS,2D,1D,,
2W,,0.155,2021-11-10,TRY,OIS,2D,1D,,
2W,,0.1565,2021-11-09,TRY,OIS,2D,1D,,
2W,,0.1565,2021-11-08,TRY,OIS,2D,1D,,
2W,,0.161,2021-11-05,TRY,OIS,2D,1D,,
2W,,0.161,2021-11-04,TRY,OIS,2D,1D,,
2W,,0.161,2021-11-03,TRY,OIS,2D,1D,,
2W,,0.161,2021-11-02,TRY,OIS,2D,1D,,
2W,,0.1618,2021-10-29,TRY,OIS,2D,1D,,
2W,,0.1618,2021-10-28,TRY,OIS,2D,1D,,
2W,,0.161,2021-10-27,TRY,OIS,2D,1D,,
2W,,0.161,2021-10-26,TRY,OIS,2D,1D,,
2W,,0.161,2021-10-25,TRY,OIS,2D,1D,,
2W,,0.1614999999999999,2021-10-22,TRY,OIS,2D,1D,,
2W,,0.1611,2021-10-21,TRY,OIS,2D,1D,,
2W,,0.174,2021-10-20,TRY,OIS,2D,1D,,
2W,,0.1755,2021-10-19,TRY,OIS,2D,1D,,
2W,,0.176,2021-10-15,TRY,OIS,2D,1D,,
2W,,0.1765,2021-10-14,TRY,OIS,2D,1D,,
2W,,0.1787,2021-10-13,TRY,OIS,2D,1D,,
2W,,0.1787,2021-10-12,TRY,OIS,2D,1D,,
2W,,0.1805,2021-09-30,TRY,OIS,2D,1D,,
2W,,0.18,2021-09-29,TRY,OIS,2D,1D,,
2W,,0.18,2021-09-28,TRY,OIS,2D,1D,,
2W,,0.18,2021-09-24,TRY,OIS,2D,1D,,
2W,,0.18,2021-09-23,TRY,OIS,2D,1D,,
2W,,0.1896999999999999,2021-09-22,TRY,OIS,2D,1D,,
2W,,0.1903999999999999,2021-09-21,TRY,OIS,2D,1D,,
2W,,0.1903999999999999,2021-09-17,TRY,OIS,2D,1D,,
2W,,0.1907,2021-09-16,TRY,OIS,2D,1D,,
2W,,0.1907,2021-09-15,TRY,OIS,2D,1D,,
2W,,0.1907,2021-09-14,TRY,OIS,2D,1D,,
2W,,0.1907,2021-09-10,TRY,OIS,2D,1D,,
2W,,0.1907,2021-09-09,TRY,OIS,2D,1D,,
2W,,0.1907,2021-09-08,TRY,OIS,2D,1D,,
2W,,0.1905,2021-09-07,TRY,OIS,2D,1D,,
2W,,0.19,2021-09-03,TRY,OIS,2D,1D,,
2W,,0.19,2021-09-02,TRY,OIS,2D,1D,,
2W,,0.19,2021-09-01,TRY,OIS,2D,1D,,
2W,,0.19,2021-08-27,TRY,OIS,2D,1D,,
2W,,0.19,2021-08-26,TRY,OIS,2D,1D,,
2W,,0.19,2021-08-25,TRY,OIS,2D,1D,,
2W,,0.1905,2021-08-04,TRY,OIS,2D,1D,,
2W,,0.1905,2021-07-29,TRY,OIS,2D,1D,,
2W,,0.1906,2021-07-28,TRY,OIS,2D,1D,,
2W,,0.1905,2021-07-15,TRY,OIS,2D,1D,,
2W,,0.1903999999999999,2021-07-14,TRY,OIS,2D,1D,,
2W,,0.1903999999999999,2021-07-13,TRY,OIS,2D,1D,,
2W,,0.191,2021-07-09,TRY,OIS,2D,1D,,
2W,,0.191,2021-07-08,TRY,OIS,2D,1D,,
2W,,0.191,2021-07-07,TRY,OIS,2D,1D,,
2W,,0.191,2021-07-06,TRY,OIS,2D,1D,,
2W,,0.19,2021-06-24,TRY,OIS,2D,1D,,
2W,,0.19,2021-06-22,TRY,OIS,2D,1D,,
2W,,0.1905,2021-06-18,TRY,OIS,2D,1D,,
2W,,0.19,2021-06-11,TRY,OIS,2D,1D,,
2W,,0.19,2021-06-01,TRY,OIS,2D,1D,,
2W,,0.19,2021-05-31,TRY,OIS,2D,1D,,
2W,,0.19,2021-05-28,TRY,OIS,2D,1D,,
2W,,0.19,2021-05-27,TRY,OIS,2D,1D,,
2W,,0.19,2021-05-26,TRY,OIS,2D,1D,,
2W,,0.191,2021-05-25,TRY,OIS,2D,1D,,
2W,,0.19,2021-05-21,TRY,OIS,2D,1D,,
2W,,0.19,2021-05-18,TRY,OIS,2D,1D,,
2W,,0.19,2021-05-12,TRY,OIS,2D,1D,,
2W,,0.19,2021-05-11,TRY,OIS,2D,1D,,
2W,,0.19,2021-05-10,TRY,OIS,2D,1D,,
2W,,0.19,2021-05-07,TRY,OIS,2D,1D,,
2W,,0.19,2021-05-06,TRY,OIS,2D,1D,,
2W,,0.19,2021-05-05,TRY,OIS,2D,1D,,
2W,,0.19,2021-05-04,TRY,OIS,2D,1D,,
2W,,0.19,2021-04-30,TRY,OIS,2D,1D,,
2W,,0.19,2021-04-29,TRY,OIS,2D,1D,,
2W,,0.19,2021-04-28,TRY,OIS,2D,1D,,
2W,,0.191,2021-04-27,TRY,OIS,2D,1D,,
2W,,0.19,2021-04-20,TRY,OIS,2D,1D,,
2W,,0.19,2021-04-19,TRY,OIS,2D,1D,,
2W,,0.191,2021-04-16,TRY,OIS,2D,1D,,
2W,,0.191,2021-04-15,TRY,OIS,2D,1D,,
2W,,0.1910005,2021-04-14,TRY,OIS,2D,1D,,
2W,,0.1909998999999999,2021-04-13,TRY,OIS,2D,1D,,
2W,,0.1914999999999999,2021-04-12,TRY,OIS,2D,1D,,
2W,,0.192,2021-04-09,TRY,OIS,2D,1D,,
2W,,0.191,2021-04-08,TRY,OIS,2D,1D,,
2W,,0.1910001,2021-04-07,TRY,OIS,2D,1D,,
2W,,0.191,2021-04-06,TRY,OIS,2D,1D,,
2W,,0.192,2021-04-05,TRY,OIS,2D,1D,,
2W,,0.192,2021-04-02,TRY,OIS,2D,1D,,
2W,,0.1910005,2021-04-01,TRY,OIS,2D,1D,,
2W,,0.191,2021-03-31,TRY,OIS,2D,1D,,
2W,,0.191,2021-03-30,TRY,OIS,2D,1D,,
2W,,0.192,2021-03-29,TRY,OIS,2D,1D,,
2W,,0.1925,2021-03-26,TRY,OIS,2D,1D,,
2W,,0.1925,2021-03-25,TRY,OIS,2D,1D,,
2W,,0.191,2021-03-19,TRY,OIS,2D,1D,,
2W,,0.1905,2021-03-18,TRY,OIS,2D,1D,,
2W,,0.183,2021-03-17,TRY,OIS,2D,1D,,
2W,,0.18,2021-03-16,TRY,OIS,2D,1D,,
2W,,0.1809999,2021-03-15,TRY,OIS,2D,1D,,
2W,,0.1785,2021-03-12,TRY,OIS,2D,1D,,
2W,,0.1765,2021-03-11,TRY,OIS,2D,1D,,
2W,,0.1775,2021-03-10,TRY,OIS,2D,1D,,
2W,,0.175,2021-03-05,TRY,OIS,2D,1D,,
2W,,0.1735,2021-03-04,TRY,OIS,2D,1D,,
2W,,0.1735,2021-03-03,TRY,OIS,2D,1D,,
2W,,0.174,2021-03-02,TRY,OIS,2D,1D,,
2W,,0.1735,2021-03-01,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-26,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-25,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-24,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-23,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-22,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-19,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-18,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-17,TRY,OIS,2D,1D,,
2W,,0.174,2021-02-16,TRY,OIS,2D,1D,,
2W,,0.174,2021-02-15,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-12,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-11,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-10,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-09,TRY,OIS,2D,1D,,
2W,,0.173,2021-02-08,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-05,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-04,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-03,TRY,OIS,2D,1D,,
2W,,0.1735,2021-02-02,TRY,OIS,2D,1D,,
2W,,0.173,2021-02-01,TRY,OIS,2D,1D,,
2W,,0.1735,2021-01-29,TRY,OIS,2D,1D,,
2W,,0.1735,2021-01-28,TRY,OIS,2D,1D,,
2W,,0.1735,2021-01-27,TRY,OIS,2D,1D,,
2W,,0.173,2021-01-26,TRY,OIS,2D,1D,,
2W,,0.1735,2021-01-25,TRY,OIS,2D,1D,,
2W,,0.1735,2021-01-22,TRY,OIS,2D,1D,,
2W,,0.1726,2021-01-21,TRY,OIS,2D,1D,,
2W,,0.173,2021-01-20,TRY,OIS,2D,1D,,
2W,,0.1735,2021-01-19,TRY,OIS,2D,1D,,
2W,,0.173,2021-01-18,TRY,OIS,2D,1D,,
2W,,0.1726001,2021-01-15,TRY,OIS,2D,1D,,
2W,,0.1726,2021-01-14,TRY,OIS,2D,1D,,
2W,,0.1735,2021-01-13,TRY,OIS,2D,1D,,
2W,,0.1726,2021-01-12,TRY,OIS,2D,1D,,
2W,,0.1726,2021-01-11,TRY,OIS,2D,1D,,
2W,,0.1726001,2021-01-08,TRY,OIS,2D,1D,,
2W,,0.1726,2021-01-07,TRY,OIS,2D,1D,,
2W,,0.1726,2021-01-06,TRY,OIS,2D,1D,,
2W,,0.174,2021-01-05,TRY,OIS,2D,1D,,
2W,,0.173,2021-01-04,TRY,OIS,2D,1D,,
2W,,0.173,2020-12-31,TRY,OIS,2D,1D,,
2W,,0.1725,2020-12-30,TRY,OIS,2D,1D,,
2W,,0.1725,2020-12-29,TRY,OIS,2D,1D,,
2W,,0.1725,2020-12-25,TRY,OIS,2D,1D,,
2W,,0.172,2020-12-24,TRY,OIS,2D,1D,,
2W,,0.16,2020-12-23,TRY,OIS,2D,1D,,
2W,,0.1565,2020-12-22,TRY,OIS,2D,1D,,
2W,,0.1555,2020-12-16,TRY,OIS,2D,1D,,
2W,,0.154,2020-12-15,TRY,OIS,2D,1D,,
2W,,0.152,2020-12-14,TRY,OIS,2D,1D,,
2W,,0.1535,2020-12-11,TRY,OIS,2D,1D,,
2W,,0.15,2020-12-10,TRY,OIS,2D,1D,,
2W,,0.151,2020-12-09,TRY,OIS,2D,1D,,
2W,,0.155,2020-12-08,TRY,OIS,2D,1D,,
2W,,0.155,2020-12-07,TRY,OIS,2D,1D,,
2W,,0.155,2020-12-04,TRY,OIS,2D,1D,,
2W,,0.155,2020-12-03,TRY,OIS,2D,1D,,
2W,,0.155,2020-12-02,TRY,OIS,2D,1D,,
2W,,0.15,2020-12-01,TRY,OIS,2D,1D,,
2W,,0.1545,2020-11-30,TRY,OIS,2D,1D,,
2W,,0.15,2020-11-27,TRY,OIS,2D,1D,,
2W,,0.15,2020-11-26,TRY,OIS,2D,1D,,
2W,,0.15,2020-11-25,TRY,OIS,2D,1D,,
2W,,0.15,2020-11-24,TRY,OIS,2D,1D,,
2W,,0.151,2020-11-23,TRY,OIS,2D,1D,,
2W,,0.1505,2020-11-20,TRY,OIS,2D,1D,,
2W,,0.15,2020-11-19,TRY,OIS,2D,1D,,
2W,,0.151,2020-11-18,TRY,OIS,2D,1D,,
2W,,0.15,2020-11-17,TRY,OIS,2D,1D,,
2W,,0.1495,2020-11-16,TRY,OIS,2D,1D,,
2W,,0.15,2020-11-13,TRY,OIS,2D,1D,,
2W,,0.15,2020-11-12,TRY,OIS,2D,1D,,
2W,,0.15,2020-11-11,TRY,OIS,2D,1D,,
2W,,0.1505,2020-11-10,TRY,OIS,2D,1D,,
2W,,0.15,2020-11-09,TRY,OIS,2D,1D,,
2W,,0.15,2020-11-06,TRY,OIS,2D,1D,,
2W,,0.15,2020-11-05,TRY,OIS,2D,1D,,
2W,,0.15,2020-11-04,TRY,OIS,2D,1D,,
2W,,0.15,2020-11-03,TRY,OIS,2D,1D,,
2W,,0.15,2020-11-02,TRY,OIS,2D,1D,,
2W,,0.147,2020-10-28,TRY,OIS,2D,1D,,
2W,,0.142,2020-10-26,TRY,OIS,2D,1D,,
2W,,0.141,2020-10-23,TRY,OIS,2D,1D,,
2W,,0.133,2020-10-22,TRY,OIS,2D,1D,,
2W,,0.1325,2020-10-21,TRY,OIS,2D,1D,,
2W,,0.131,2020-10-20,TRY,OIS,2D,1D,,
2W,,0.13075,2020-10-19,TRY,OIS,2D,1D,,
2W,,0.13,2020-10-16,TRY,OIS,2D,1D,,
2W,,0.1295,2020-10-15,TRY,OIS,2D,1D,,
2W,,0.128,2020-10-14,TRY,OIS,2D,1D,,
2W,,0.1275,2020-10-13,TRY,OIS,2D,1D,,
2W,,0.1275,2020-10-12,TRY,OIS,2D,1D,,
2W,,0.128,2020-10-09,TRY,OIS,2D,1D,,
2W,,0.1275,2020-10-08,TRY,OIS,2D,1D,,
2W,,0.1225,2020-10-07,TRY,OIS,2D,1D,,
2W,,0.122,2020-10-06,TRY,OIS,2D,1D,,
2W,,0.1222,2020-10-05,TRY,OIS,2D,1D,,
2W,,0.1225,2020-10-02,TRY,OIS,2D,1D,,
2W,,0.1225,2020-10-01,TRY,OIS,2D,1D,,
2W,,0.12125,2020-09-30,TRY,OIS,2D,1D,,
2W,,0.12125,2020-09-29,TRY,OIS,2D,1D,,
2W,,0.12,2020-09-28,TRY,OIS,2D,1D,,
2W,,0.115,2020-09-25,TRY,OIS,2D,1D,,
2W,,0.115,2020-09-24,TRY,OIS,2D,1D,,
2W,,0.1134999999999999,2020-09-23,TRY,OIS,2D,1D,,
2W,,0.1125,2020-09-22,TRY,OIS,2D,1D,,
2W,,0.111,2020-09-21,TRY,OIS,2D,1D,,
2W,,0.1125,2020-09-18,TRY,OIS,2D,1D,,
2W,,0.109,2020-09-17,TRY,OIS,2D,1D,,
2W,,0.107,2020-09-16,TRY,OIS,2D,1D,,
2W,,0.107,2020-09-15,TRY,OIS,2D,1D,,
2W,,0.107,2020-09-14,TRY,OIS,2D,1D,,
